DepRate,D1,D2,D3,D4,D5,D6,D7,D8,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
10.0353,1,0,0,0,0,0,0,0,7.0324,28.1657,37.5535,58.4337,12.19999981,48.1,20,80,743.57,15.7,46.99,41.96,750.07,-0.142968372,-2.155758068,-0.489270934,2.207565136,0.738408265,0.175935263,-0.217210622,0.09281933,-0.107422608,-0.357879915,-0.593688837,-0.504829514,1.345357015
9.9616,1,0,0,0,0,0,0,0,6.9808,29.8135,35.7169,59.0072,11.60000038,50.39,20,79.99,742.04,15.65,47.74,40.47,749.91,-0.175720635,-1.638867759,-0.644755703,2.276767319,-0.113210831,0.381984981,-0.217210622,0.091337978,-0.125619412,-0.361983653,-0.536385922,-0.570505445,1.34276602
9.8446,1,0,0,0,0,0,0,0,6.8988,30.6872,32.3334,59.4995,11.80000019,47.56,20,80,740.09,15.76,41.05,38.24,749.97,-0.227768804,-1.364801086,-0.931199521,2.336171389,0.170662201,0.127347119,-0.217210622,0.09281933,-0.148811417,-0.352955429,-1.047527923,-0.668798951,1.343737643
10.1744,1,0,0,0,0,0,0,0,7.1299,30.5584,31.1234,58.4605,11.69999981,49.69,20,80,744.56,16.23,44.82,40.18,750.11,-0.08108183,-1.405203727,-1.033636944,2.210798996,0.028725011,0.319000351,-0.217210622,0.09281933,-0.095648205,-0.314380289,-0.759485271,-0.583288008,1.346004763
10.8006,1,0,0,0,0,0,0,0,7.5687,31.3596,29.0785,58.3711,12.39999962,48.2,20.01,79.99,751.84,17.19,47.39,43.61,749.9,0.197439347,-1.153879224,-1.206756189,2.20001142,1.022281296,0.184933067,-0.214070654,0.091337978,-0.009064719,-0.235588515,-0.563127282,-0.432101135,1.342604083
11.3273,1,0,0,0,0,0,0,0,7.9378,30.9815,25.6931,58.6732,12.10000038,50.9,20.01,80,755.93,17.41,52.35,45,750,0.43171958,-1.272483561,-1.493360859,2.23646474,0.596472423,0.427873783,-0.214070654,0.09281933,0.039579025,-0.217532067,-0.184164005,-0.370832985,1.344223455
9.4981,1,0,0,0,0,0,0,0,6.656,31.607,27.2382,58.8826,11.80000019,46.69,20,80.01,737.79,14.17,58.13,36.97,749.9,-0.381882162,-1.07627353,-1.362554196,2.261732285,0.170662201,0.049066222,-0.217210622,0.094300682,-0.17616609,-0.483454305,0.25745046,-0.724777764,1.342604083
8.3124,1,0,0,0,0,0,0,0,5.8251,31.3392,37.6419,60.156,11.80000019,49.05,20,79.99,726.13,12.19,61.27,31.33,749.99,-0.909282449,-1.1602784,-0.481787076,2.415388883,0.170662201,0.261414403,-0.217210622,0.091337978,-0.314842388,-0.645962339,0.497358664,-0.973376587,1.344061518
8.1521,1,0,0,0,0,0,0,0,5.7127,31.9635,36.6838,56.5799,11.60000038,31.02,20,80.01,726.83,12.04,63.65,32.19,749.93,-0.980626525,-0.964444792,-0.56289889,1.983873757,-0.113210831,-1.36088971,-0.217210622,0.094300682,-0.306517053,-0.658273554,0.679199914,-0.935469675,1.343089895
7.6813,1,0,0,0,0,0,0,0,5.3828,32.3816,33.7664,60.7448,11.80000019,22.24,20,80,721.72,10.98,64.94,29.19,750.02,-1.190025194,-0.833293051,-0.809883136,2.486437262,0.170662201,-2.150896927,-0.217210622,0.09281933,-0.367292,-0.745272804,0.777760927,-1.067703091,1.344547329
7.6362,1,0,0,0,0,0,0,0,5.3512,33.4596,30.9928,57.5767,11.80000019,42.33,20,80,720.2,10.86,61.44,27.59,750.02,-1.210082781,-0.495140513,-1.044693413,2.104154028,0.170662201,-0.343238045,-0.217210622,0.09281933,-0.385369871,-0.755121776,0.510347324,-1.13822758,1.344547329
7.9969,1,0,0,0,0,0,0,0,5.6039,31.8731,31.0229,61.186,11.80000019,27.18,20,80,723.92,12.22,51.62,28.6,750,-1.049685558,-0.992801925,-1.042145176,2.539675279,0.170662201,-1.706405395,-0.217210622,0.09281933,-0.341126661,-0.643500096,-0.239938842,-1.093708997,1.344223455
8.4318,1,0,0,0,0,0,0,0,5.9087,31.6957,34.4152,56.7143,11.80000019,59.07,20,79.99,729.86,12.8,56.81,31.49,750.12,-0.856218706,-1.048449662,-0.754956359,2.000091322,0.170662201,1.162994393,-0.217210622,0.091337978,-0.270480245,-0.595896732,0.156597329,-0.966324138,1.346166701
8.3265,1,0,0,0,0,0,0,0,5.835,32.1862,37.4,56.7439,11.69999981,53.48,20,80,729.23,12.59,61.73,31.17,749.95,-0.902998585,-0.89458712,-0.502266095,2.003663047,0.028725011,0.660017133,-0.217210622,0.09281933,-0.277973047,-0.613132433,0.532504451,-0.980429036,1.343413769
7.4766,1,0,0,0,0,0,0,0,5.2394,34.1085,33.5365,57.5344,11.69999981,50.49,20,79.99,692.38,11.42,63.43,25.07,722.91,-1.281046017,-0.291590251,-0.829346246,2.09904984,0.028725011,0.390982785,-0.217210622,0.091337978,-0.716242479,-0.709159908,0.662391059,-1.24930365,0.905535677
7.4456,1,0,0,0,0,0,0,0,5.2176,35.4256,29.9027,60.9449,11.69999981,49.39,19.99,80.01,638.92,11.15,67.8,29.7,664.78,-1.294883213,0.121564396,-1.136980219,2.510582609,0.028725011,0.292006938,-0.22035059,0.094300682,-1.352060222,-0.731320094,0.996276043,-1.04522341,-0.035805058
7.3605,1,0,0,0,0,0,0,0,5.158,32.119,25.0218,60.9795,11.69999981,49.55,20,80,619.51,10.51,70.32,26.08,650,-1.332713345,-0.915666759,-1.550192464,2.514757667,0.028725011,0.306403425,-0.217210622,0.09281933,-1.582909874,-0.783847944,1.188813837,-1.204785067,-0.275148186
7.4952,1,0,0,0,0,0,0,0,5.2524,32.1684,24.6892,62.1204,11.80000019,50.45,20,80.01,621.57,10.67,72.15,27.19,650.01,-1.272794478,-0.900170715,-1.578350057,2.652425967,0.170662201,0.387383663,-0.217210622,0.094300682,-1.558409602,-0.770715981,1.32863295,-1.155858702,-0.274986249
7.8253,1,0,0,0,0,0,0,0,5.4837,32.8518,24.8595,61.5241,11.80000019,49.22,20,79.96,624.24,10.94,73.67,28.22,649.97,-1.125980557,-0.685798317,-1.563932624,2.58047259,0.170662201,0.276710671,-0.217210622,0.086893922,-1.526654395,-0.748555795,1.444766857,-1.110458563,-0.275633998
8.0695,1,0,0,0,0,0,0,0,5.6549,32.9993,31.0294,60.9065,11.69999981,49.8,20,80,627.36,11.24,75.1,29.52,650.01,-1.017314136,-0.639529764,-1.041594893,2.505949019,0.028725011,0.328897935,-0.217210622,0.09281933,-1.489547187,-0.723933365,1.554024415,-1.053157415,-0.274986249
7.7597,1,0,0,0,0,0,0,0,5.4377,33.2611,28.3202,62.7387,11.69999981,47.28,20,80,660.3,11.09,70.17,27.68,685.82,-1.155178311,-0.557407005,-1.270953129,2.727034004,0.028725011,0.102153267,-0.217210622,0.09281933,-1.097780698,-0.73624458,1.177353254,-1.134260578,0.304910735
7.877,1,0,0,0,0,0,0,0,5.52,33.346,27.5053,60.1269,11.69999981,49.61,20,79.99,677.33,12.17,57.61,28.29,699.99,-1.102939722,-0.53077514,-1.33994177,2.411877491,0.028725011,0.311802107,-0.217210622,0.091337978,-0.895237186,-0.647603834,0.217720439,-1.107373116,0.534375697
7.6567,1,0,0,0,0,0,0,0,5.3656,36.2891,29.5485,59.5906,11.69999981,48.31,20.01,79.99,635.05,12.23,60.8,21.61,667.09,-1.200942615,0.39243148,-1.166966446,2.347164099,0.028725011,0.194830652,-0.214070654,0.091337978,-1.398087433,-0.642679348,0.461448837,-1.401812857,0.001602427
7.8609,1,0,0,0,0,0,0,0,5.5087,33.1922,26.2556,60.398,11.80000019,48.57,20,79.99,625.55,12.05,63.02,26.06,649.91,-1.110112213,-0.579019909,-1.445740156,2.444590153,0.170662201,0.218224943,-0.217210622,0.091337978,-1.511074125,-0.657452806,0.631065465,-1.205666623,-0.276605621
7.9492,1,0,0,0,0,0,0,0,5.5706,33.4733,26.1412,60.9736,11.69999981,49.54,20,80,629.18,12.07,61.54,28.65,650.01,-1.070822193,-0.490843027,-1.455425149,2.514045735,0.028725011,0.305503644,-0.217210622,0.09281933,-1.467901315,-0.655811311,0.517987713,-1.091505106,-0.274986249
7.9562,1,0,0,0,0,0,0,0,5.5755,33.7762,38.4518,60.8473,11.69999981,49.4,20,79.98,630.55,11.86,66.57,29.49,649.98,-1.067711997,-0.39582781,-0.41322173,2.498805568,0.028725011,0.292906718,-0.217210622,0.089856626,-1.451607445,-0.673047011,0.902299262,-1.05447975,-0.275472061
8.9195,1,0,0,0,0,0,0,0,6.2505,33.6918,37.0398,59.3928,11.69999981,50.54,20,80,661.79,12.93,72.63,34.4,669.09,-0.639266705,-0.422302832,-0.532760276,2.323296284,0.028725011,0.395481687,-0.217210622,0.09281933,-1.080059628,-0.585227013,1.365306815,-0.838057724,0.03398986
7.6766,1,0,0,0,0,0,0,0,5.3795,34.9838,36.2278,60.3906,11.89999962,45.83,20.01,80.01,710.17,11.28,76.04,30.81,730.11,-1.192119816,-0.017021682,-0.601503406,2.443697222,0.312598043,-0.028314895,-0.214070654,0.094300682,-0.504660031,-0.720650375,1.625844068,-0.996297046,1.022130435
11.6362,1,0,0,0,0,0,0,0,8.1543,32.4748,30.1369,60.862,12,48.31,20,80.77,745.65,16.16,78.42,41.58,730.11,0.569139441,-0.8040576,-1.117153074,2.500579364,0.454535233,0.194830652,-0.217210622,0.206883439,-0.082684469,-0.320125523,1.807685319,-0.52157908,1.022130435
11.8785,1,0,0,0,0,0,0,0,8.3241,32.4805,28.7986,60.1953,12,49.65,20,79.96,751.65,17.24,80.17,46.47,730.11,0.676917235,-0.802269595,-1.23045225,2.420131073,0.454535233,0.315401229,-0.217210622,0.086893922,-0.011324453,-0.231484777,1.94139212,-0.306038611,1.022130435
11.6876,1,0,0,0,0,0,0,0,8.1903,31.9056,25.4812,59.67,12,48.79,20,79.99,750.42,17.12,81.88,47.2,730.02,0.591989857,-0.982607159,-1.511300107,2.356745011,0.454535233,0.238020112,-0.217210622,0.091337978,-0.025953256,-0.241333749,2.072042766,-0.273861813,1.020673001
11.4159,1,0,0,0,0,0,0,0,7.9999,32.5715,29.8005,60.1689,11.89999962,48.52,20.01,79.95,746.37,17.81,63.78,44.09,730.08,0.471136547,-0.773724251,-1.145632371,2.41694548,0.312598043,0.213726041,-0.214070654,0.08541257,-0.074121267,-0.184702161,0.689132419,-0.410943788,1.021644624
13.295,1,0,0,0,0,0,0,0,9.3167,33.2245,35.5625,59.3849,12,49.06,20,79.99,770.98,21.25,49.15,53.72,730.03,1.306953972,-0.56888788,-0.657827057,2.32234302,0.454535233,0.262314184,-0.217210622,0.091337978,0.218573732,0.097635029,-0.428656442,0.013525479,1.020834938
13.3951,1,0,0,0,0,0,0,0,9.3868,33.6996,28.3047,58.9848,12.19999981,50.16,20,79.96,770.77,20.06,57.61,55.11,729.99,1.351448809,-0.419856088,-1.272265344,2.274064391,0.738408265,0.361290031,-0.217210622,0.086893922,0.216076132,-3.39407E-05,0.217720439,0.074793629,1.020187189
12.1197,1,0,0,0,0,0,0,0,8.4931,33.4899,28.7223,58.8148,12.19999981,50.56,20,80,757.9,19.5,51.96,50.39,729.78,0.784187241,-0.485635854,-1.236911734,2.253551103,0.738408265,0.397281248,-0.217210622,0.09281933,0.063008897,-0.045995809,-0.213961521,-0.133253613,1.016786509
10.1367,1,0,0,0,0,0,0,0,7.1034,34.0121,37.8906,58.7294,12.19999981,47.32,20.01,80,734.33,16.14,61.21,41.83,730,-0.097902275,-0.321829494,-0.460732376,2.243246192,0.738408265,0.105752389,-0.214070654,0.09281933,-0.217317033,-0.321767018,0.49277443,-0.510559629,1.020349126
10.54,1,0,0,0,0,0,0,0,7.3861,34.6413,33.7884,58.362,12.19999981,49.45,20,79.95,738.97,15.96,68.94,43.98,730.04,0.081536961,-0.124458829,-0.808020637,2.198913355,0.738408265,0.29740562,-0.217210622,0.08541257,-0.162131954,-0.336540476,1.083376474,-0.415792347,1.020996875
10.7365,1,0,0,0,0,0,0,0,7.5238,35.1396,33.6263,58.3324,12,48.91,20,79.98,739.63,15.49,72.15,43.6,729.99,0.168939801,0.031850457,-0.821743865,2.19534163,0.454535233,0.248817477,-0.217210622,0.089856626,-0.154282352,-0.375115615,1.32863295,-0.432541913,1.020187189
10.6534,1,0,0,0,0,0,0,0,7.4656,35.0975,36.7743,58.3737,12,49.58,20,79.98,738.83,15.19,74.06,42.87,730.01,0.131998296,0.018644314,-0.555237248,2.200325152,0.454535233,0.309102766,-0.217210622,0.089856626,-0.163797021,-0.399738045,1.474564373,-0.464718711,1.020511064
10.8349,1,0,0,0,0,0,0,0,7.5928,34.8994,33.1106,58.1854,12,50.79,19.99,79.97,741.81,15.4,75.74,43.87,729.99,0.212736431,-0.043496704,-0.865402526,2.177603668,0.454535233,0.417976198,-0.22035059,0.088375274,-0.128354879,-0.382502344,1.602922903,-0.420640906,1.020187189
10.8392,1,0,0,0,0,0,0,0,7.5958,35.216,32.0056,58.7003,12.39999962,47.51,20,79.96,743.9,15.85,72.22,44.47,730,0.214640632,0.055815999,-0.95895075,2.2397348,1.022281296,0.122848217,-0.217210622,0.086893922,-0.103497807,-0.3455687,1.333981222,-0.394194222,1.020349126
10.9094,1,0,0,0,0,0,0,0,7.645,34.3569,38.0185,57.0738,12.39999962,49.11,20,79.98,745.57,16.24,68.8,44.35,730.01,0.245869533,-0.213670871,-0.449904486,2.043470894,1.022281296,0.266813086,-0.217210622,0.089856626,-0.083635936,-0.313559542,1.07267993,-0.399483559,1.020511064
10.9646,1,0,0,0,0,0,0,0,7.6837,35.2729,35.2012,58.6256,12,49.37,20,79.96,748.15,16.89,65.79,45.02,730.01,0.27043373,0.073664681,-0.688414363,2.230721019,0.454535233,0.290207377,-0.217210622,0.086893922,-0.052951129,-0.260210945,0.842704231,-0.369951429,1.020511064
10.4135,1,0,0,0,0,0,0,0,7.2975,35.4807,32.3119,57.787,12,49.76,20,79.97,747.69,18.2,63.9,45.76,729.98,0.025299549,0.138848445,-0.93301969,2.129530173,0.454535233,0.325298814,-0.217210622,0.088375274,-0.058422064,-0.152693003,0.698300885,-0.337333853,1.020025252
9.7869,1,0,0,0,0,0,0,0,6.8583,34.4609,40.0005,57.9954,11.69999981,51.72,20,79.97,742.91,18.69,62.32,43.75,729.94,-0.253475521,-0.181047621,-0.282110295,2.154677052,0.028725011,0.501655778,-0.217210622,0.088375274,-0.11527221,-0.112476368,0.577582744,-0.425930242,1.019377503
9.3687,1,0,0,0,0,0,0,0,6.5653,34.5403,40.04,57.7056,11.69999981,48.66,20,79.94,739.1,30.89,68.89,41.47,730.03,-0.439452515,-0.156141024,-0.278766263,2.119707928,0.028725011,0.226322967,-0.217210622,0.083931217,-0.16058582,0.888835761,1.079556279,-0.526427639,1.020834938
9.3166,1,0,0,0,0,0,0,0,6.5288,34.7154,40.1285,57.5697,11.60000038,46.88,19.99,79.95,737.38,29.42,74.21,40.69,730,-0.462620297,-0.101214763,-0.271273939,2.103309364,-0.113210831,0.06616205,-0.22035059,0.08541257,-0.181042358,0.768185857,1.486024956,-0.560808327,1.020349126
8.58,1,0,0,0,0,0,0,0,6.0126,34.1517,37.2217,57.4482,11.69999981,49.6,20,79.96,726.38,26.91,73.61,36.27,729.96,-0.790269868,-0.278039054,-0.517360799,2.088648396,0.028725011,0.310902327,-0.217210622,0.086893922,-0.311869054,0.562178198,1.440182624,-0.755632228,1.019701378
9.0851,1,0,0,0,0,0,0,0,6.3665,34.1664,35.8227,58.1425,11.5,50.26,20,79.96,732.46,26.83,73.66,38.51,730.04,-0.565637588,-0.273427883,-0.635798778,2.17242708,-0.255148021,0.370287835,-0.217210622,0.086893922,-0.239557571,0.555612216,1.444002818,-0.656897943,1.020996875
10.3891,1,0,0,0,0,0,0,0,7.2803,34.6702,31.8905,59.2268,11.69999981,48.23,20,79.96,741.43,27.09,73.47,39.19,730.03,0.014382129,-0.115393329,-0.968695005,2.303265661,0.028725011,0.187632408,-0.217210622,0.086893922,-0.132874347,0.576951655,1.42948608,-0.626925036,1.020834938
11.185,1,0,0,0,0,0,0,0,7.8381,35.226,29.8336,59.0153,11.69999981,52.24,20,79.97,751.49,27.89,77.08,43.68,730.04,0.368436624,0.05895285,-1.142830157,2.277744717,0.028725011,0.54844436,-0.217210622,0.088375274,-0.013227387,0.642611467,1.705304111,-0.429015689,1.020996875
12.0954,1,0,0,0,0,0,0,0,8.476,35.9401,25.4548,59.6546,11.69999981,48.63,20,79.98,758,28.02,81.79,45.79,729.97,0.773333294,0.28295538,-1.513535105,2.354886749,0.028725011,0.223623625,-0.217210622,0.089856626,0.064198231,0.653281186,2.065166416,-0.336011519,1.019863315
12.2799,1,0,0,0,0,0,0,0,8.6053,35.6904,23.7481,58.2794,11.80000019,48.37,20,79.96,759.87,28.19,76.97,47.69,730.01,0.85540437,0.204628211,-1.658022667,2.18894631,0.170662201,0.200229334,-0.217210622,0.086893922,0.086438769,0.667233896,1.696899683,-0.252263688,1.020511064
12.4048,1,0,0,0,0,0,0,0,8.6929,35.1854,35.8864,58.7853,11.69999981,49.06,20,79.98,761.27,28.03,56.08,48.68,729.96,0.911007048,0.046217235,-0.630405998,2.249991444,0.028725011,0.262314184,-0.217210622,0.089856626,0.103089439,0.654101934,0.100822492,-0.208626661,1.019701378
12.1038,1,0,0,0,0,0,0,0,8.4819,33.6839,31.9886,58.5518,11.80000019,50.7,20,79.98,758.2,27.5,58.45,48.05,730.01,0.777078223,-0.424780944,-0.960389954,2.221815839,0.170662201,0.409878174,-0.217210622,0.089856626,0.066576898,0.610602309,0.281899703,-0.236395678,1.020511064
12.0741,1,0,0,0,0,0,0,0,8.4612,33.4043,28.3277,58.0929,11.80000019,51.48,20,79.97,758.67,26.95,60.55,48.68,729.99,0.763939234,-0.512487299,-1.270318186,2.166442026,0.170662201,0.480061048,-0.217210622,0.088375274,0.072166766,0.565461188,0.442347865,-0.208626661,1.020187189
10.3645,1,0,0,0,0,0,0,0,7.2631,33.6752,33.5122,58.056,11.80000019,46.74,19.99,79.98,738.68,24.81,61.45,41.3,729.92,0.003464708,-0.427510005,-0.83140346,2.161989436,0.170662201,0.053565124,-0.22035059,0.089856626,-0.165581021,0.389821192,0.511111363,-0.533920866,1.019053629
8.7024,1,0,0,0,0,0,0,0,6.0984,32.2411,35.1745,58.6248,11.69999981,48.92,20,79.93,724.91,25.2,49.59,36.08,730,-0.735809711,-0.877365808,-0.690674759,2.230624486,0.028725011,0.249717258,-0.217210622,0.082449865,-0.329352258,0.42183035,-0.395038732,-0.764007011,1.020349126
9.2754,1,0,0,0,0,0,0,0,6.4999,32.8118,32.7484,58.874,11.69999981,49.78,20,79.94,728.7,24.09,59.77,36.48,730.02,-0.480964103,-0.698345721,-0.896066025,2.260694554,0.028725011,0.327098375,-0.217210622,0.083931217,-0.284276515,0.330727361,0.382752834,-0.746375889,1.020673001
7.1684,1,0,0,0,0,0,0,0,5.0234,32.8957,30.5584,60.361,11.69999981,49.68,20,79.93,706.85,21.6,56.8,27.59,729.91,-1.41814851,-0.672027541,-1.081469295,2.440125496,0.028725011,0.31810057,-0.217210622,0.082449865,-0.544145907,0.126361197,0.15583329,-1.13822758,1.018891692
7.2188,1,0,0,0,0,0,0,0,5.0587,33.014,30.6723,58.6822,12,50.65,20,79.96,712.66,27.36,53.79,30.02,729.98,-1.395742408,-0.634918593,-1.071826631,2.237550738,0.454535233,0.405379272,-0.217210622,0.086893922,-0.475045624,0.599111842,-0.074142408,-1.031118513,1.020025252
7.6742,1,0,0,0,0,0,0,0,5.3778,34.2385,30.9424,58.5544,12,47.38,20,79.93,717.85,27.61,60.88,31.91,730.18,-1.193198863,-0.250811187,-1.048960228,2.222129571,0.454535233,0.111151072,-0.217210622,0.082449865,-0.41331921,0.619630533,0.467561148,-0.94781146,1.023263995
8.3744,1,0,0,0,0,0,0,0,5.8685,34.5598,34.7624,57.3096,12,49.45,20,79.96,725.92,28.24,67.08,35.07,730.01,-0.881735004,-0.150024165,-0.725562745,2.071924032,0.454535233,0.29740562,-0.217210622,0.086893922,-0.317339989,0.671337635,0.941265245,-0.808525595,1.020511064
8.436,1,0,0,0,0,0,0,0,5.9116,35.0072,38.4953,59.4403,12,48.6,20,79.97,726.2,27.89,70.31,34.75,729.94,-0.854377978,-0.00968145,-0.409539062,2.329027938,0.454535233,0.220924284,-0.217210622,0.088375274,-0.314009855,0.642611467,1.188049798,-0.822630492,1.019377503
8.4405,1,0,0,0,0,0,0,0,5.9148,34.9779,37.1548,55.77,12,49.15,20,79.94,725.25,27.42,72.45,33.55,729.96,-0.85234683,-0.018872424,-0.523024488,1.886146037,0.454535233,0.270412208,-0.217210622,0.083931217,-0.325308524,0.604036327,1.351554116,-0.875523859,1.019701378
8.5462,1,0,0,0,0,0,0,0,5.9889,34.93,36.8679,58.63,12,48.6,20,79.97,725.7,27.32,74.09,32.88,729.98,-0.805313058,-0.03389794,-0.547313163,2.231251951,0.454535233,0.220924284,-0.217210622,0.088375274,-0.319956523,0.595828851,1.47685649,-0.905055989,1.020025252
8.3104,1,0,0,0,0,0,0,0,5.8237,35.0354,38.244,55.4935,11.60000038,48.43,19.66,79.88,711.78,27.88,75.97,35.26,712.92,-0.910171076,-0.000835531,-0.430813876,1.852781776,-0.113210831,0.205628017,-0.323969529,0.075043105,-0.48551176,0.641790719,1.620495796,-0.800150812,0.74376045
8.0062,1,0,0,0,0,0,0,0,5.6105,34.5568,39.9838,57.7686,11.69999981,47.85,20,79.94,712.42,27.87,73.41,34.76,716.19,-1.045496316,-0.15096522,-0.2835241,2.127309911,0.028725011,0.153440752,-0.217210622,0.083931217,-0.477900025,0.640969972,1.424901847,-0.822189714,0.796713903
8.0066,1,0,0,0,0,0,0,0,5.6108,33.9478,39.6498,56.3427,11.69999981,47.26,20,79.92,715.23,27.92,66.92,33.33,720,-1.045305895,-0.341999446,-0.311800215,1.955251686,0.028725011,0.100353706,-0.217210622,0.080968513,-0.444479751,0.64507371,0.929040623,-0.885220976,0.858411962
8.1398,1,0,0,0,0,0,0,0,5.7041,34.5906,39.9216,52.5275,11.69999981,48.1,20,79.94,713.87,26.54,71.65,31.77,720.01,-0.986085235,-0.140362663,-0.288789892,1.494885223,0.028725011,0.175935263,-0.217210622,0.083931217,-0.460654688,0.531810535,1.290431006,-0.953982353,0.8585739
8.5191,1,0,0,0,0,0,0,0,5.9699,34.7225,39.862,53.6757,11.69999981,49.47,20,79.9,719.43,28.73,63.61,32.53,720.06,-0.817373,-0.098987599,-0.29383557,1.633434388,0.028725011,0.299205181,-0.217210622,0.078005809,-0.39452774,0.711554269,0.676143758,-0.920483221,0.859383585
8.3176,1,0,0,0,0,0,0,0,5.8287,34.913,39.6298,50.3718,11.60000038,47.66,20,79.92,723.2,30.02,56.02,35.46,720.04,-0.906997408,-0.039230587,-0.313493396,1.234764657,-0.113210831,0.136344924,-0.217210622,0.080968513,-0.349689863,0.817430716,0.096238259,-0.79133525,0.859059711
8.1192,1,0,0,0,0,0,0,0,5.6896,34.6284,39.6301,44.6787,11.60000038,48.42,20,79.91,721.28,30.07,54.05,33.98,720.05,-0.995288875,-0.128505367,-0.313467998,0.547798754,-0.113210831,0.204728236,-0.217210622,0.079487161,-0.372525068,0.821534454,-0.054277398,-0.856570403,0.859221648
8.1626,1,0,0,0,0,0,0,0,5.7201,34.7445,39.1081,57.8476,11.60000038,48.4,20,79.87,718.5,28.27,64.86,32.42,719.94,-0.975929495,-0.092086526,-0.35766001,2.136842557,-0.113210831,0.202928675,-0.217210622,0.073561753,-0.405588542,0.673799877,0.771648616,-0.925331779,0.857440339
8.2269,1,0,0,0,0,0,0,0,5.7652,34.6675,39.3715,45.474,11.60000038,49.73,20,79.88,718.7,27.43,75.15,32.48,720.03,-0.947303002,-0.116240279,-0.335360823,0.643764745,-0.113210831,0.322599472,-0.217210622,0.075043105,-0.403209875,0.604857075,1.557844609,-0.922687111,0.858897774
8.349,1,0,0,0,0,0,0,0,5.8507,34.6804,39.5653,47.2406,11.60000038,50.06,20,79.86,719.97,27.26,78.93,32.83,719.98,-0.893033265,-0.112193741,-0.318953903,0.856934013,-0.113210831,0.352292227,-0.217210622,0.072080401,-0.388105338,0.590904365,1.846651301,-0.907259879,0.858088088
8.2632,1,0,0,0,0,0,0,0,5.7906,34.4124,39.7662,66.4644,11.60000038,48.71,20,79.9,720.87,27.42,81.81,34.08,719.96,-0.931180764,-0.196261348,-0.301945905,3.176600824,-0.113210831,0.230821869,-0.217210622,0.078005809,-0.377401336,0.604036327,2.066694494,-0.852162622,0.857764214
8.4095,1,0,0,0,0,0,0,0,5.8931,34.8006,39.7499,76.3536,11.39999962,49.29,20,79.89,723.24,27.34,83.39,35.1,720.04,-0.866120553,-0.074488792,-0.303325847,4.369895024,-0.397085211,0.283009134,-0.217210622,0.076524457,-0.349214129,0.597470346,2.187412635,-0.80720326,0.859059711
8.6184,1,0,0,0,0,0,0,0,6.0395,35.4172,39.2858,70.7776,11.39999962,49.74,20,77.96,725.58,28.27,71.71,35.99,719.98,-0.77319553,0.118929441,-0.342616101,3.697059157,-0.397085211,0.323499253,-0.217210622,-0.209376491,-0.321383723,0.673799877,1.29501524,-0.767974013,0.858088088
8.4137,1,0,0,0,0,0,0,0,5.8961,36.8913,39.5422,34.6077,11.39999962,48.3,20,74.89,721.94,28.53,58.86,34.46,719.76,-0.864216352,0.581332648,-0.320909527,-0.667432598,-0.397085211,0.193930871,-0.217210622,-0.664151575,-0.364675466,0.695139316,0.313225297,-0.835413056,0.85452547
7.6102,1,0,0,0,0,0,0,0,5.333,35.7825,39.5084,21.7093,11.39999962,48.95,20,74.88,712.86,27.7,60.12,31.57,719.96,-1.221634936,0.233518608,-0.323771002,-2.223836139,-0.397085211,0.252416599,-0.217210622,-0.665632927,-0.472666957,0.627017262,0.409494194,-0.962797914,0.857764214
7.6816,1,0,0,0,0,0,0,0,5.383,36.3775,39.2594,22.1892,11.39999962,49.53,20,74.88,713.15,27.63,60.92,31.14,720.02,-1.189898248,0.420161243,-0.3448511,-2.165928332,-0.397085211,0.304603864,-0.217210622,-0.665632927,-0.46921789,0.621272028,0.470617303,-0.98175137,0.858735837
7.9669,1,0,0,0,0,0,0,0,5.583,37.58,39.1355,18.4325,11.89999962,48.65,20,74.88,716.27,27.79,61.75,31.75,720.04,-1.062951494,0.797367577,-0.355340353,-2.619235811,0.312598043,0.225423186,-0.217210622,-0.665632927,-0.432110681,0.63440399,0.534032529,-0.954863909,0.859059711
8.43,1,0,0,0,0,0,0,0,5.9075,38.4541,39.6771,17.5931,11.60000038,49.36,20,74.88,720.35,28.09,62.43,32.39,720,-0.856980387,1.071559724,-0.309489024,-2.72052319,-0.113210831,0.289307597,-0.217210622,-0.665632927,-0.38358587,0.65902642,0.585987172,-0.926654113,0.858411962
12.264,1,0,0,0,0,0,0,0,8.5942,37.626,36.1632,44.9608,11.5,50.43,20.01,74.85,766.92,31.53,63.18,49.48,720.17,0.848358825,0.811797092,-0.606972379,0.581838746,-0.255148021,0.385584102,-0.214070654,-0.670076983,0.170286788,0.94136361,0.643290087,-0.173364417,0.861164894
13.3822,1,0,0,0,0,0,0,0,9.3778,37.9805,39.7383,58.5438,11.60000038,45.99,20,74.94,774.49,32.37,64.62,57.79,719.93,1.345736205,0.92299846,-0.304307891,2.220850507,-0.113210831,-0.013918408,-0.217210622,-0.656744814,0.260319342,1.010306413,0.753311684,0.192922148,0.857278402
